Linux 7.2.0-rc5-virtme (virtme-ng) 	07/31/26 	_x86_64_	(12 CPU)

20:13:55     pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s  pgprom/s   pgdem/s
20:21:56         4.00      0.00      1.60      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:22:01         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:22:06         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:22:11         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:22:16         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
20:22:21         0.80      0.00      0.20      0.20      0.20      0.00      0.00      0.00      0.00      0.00
20:22:26         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
20:22:31         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:22:36         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
20:22:41         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:22:46         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
20:22:51         4.80      0.00      1.20      1.20      1.20      0.00      0.00      0.00      0.00      0.00
20:22:56         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:23:01         3.20   2868.80      0.80      0.80     18.60      0.00      0.00      0.00      0.00      0.00
20:23:06         3.20   1477.60      0.80      0.80     10.00      0.00      0.00      0.00      0.00      0.00
20:23:11         4.00   2892.00      1.00      1.00     21.60      0.00      0.00      0.00      0.00      0.00
20:23:16         4.00   6160.00      1.00      1.00     46.80      0.00      0.00      0.00      0.00      0.00
20:23:21         1.60   6576.00      0.40      0.40     49.80      0.00      0.00      0.00      0.00      0.00
20:23:26         4.00   4087.20      1.00      1.00     31.00      0.00      0.00      0.00      0.00      0.00
20:23:31         4.00   6539.20      1.00      1.00     49.60      0.00      0.00      0.00      0.00      0.00
20:23:36         3.20   5300.00      0.80      0.80     40.60      0.00      0.00      0.00      0.00      0.00
20:23:41         4.80   6616.00      1.20      1.20     50.00      0.00      0.00      0.00      0.00      0.00
20:23:46         1.60    434.40      0.40      0.40      2.60      0.00      0.00      0.00      0.00      0.00
20:23:51         4.00    550.40      1.00      1.00      3.60      0.00      0.00      0.00      0.00      0.00
20:23:56         2.40    436.00      0.60      0.60      2.00      0.00      0.00      0.00      0.00      0.00
20:24:01         2.40    367.20      0.60      0.60      2.00      0.00      0.00      0.00      0.00      0.00
20:24:06         3.20    432.00      0.80      0.80      2.40      0.00      0.00      0.00      0.00      0.00
20:24:11         3.20    378.40      0.80      0.80      1.20      0.00      0.00      0.00      0.00      0.00
20:24:16         0.00     80.80      0.00      0.00      0.20      0.00      0.00      0.00      0.00      0.00
20:24:21         2.40   2150.40      0.60      0.60     16.60      0.00      0.00      0.00      0.00      0.00
20:24:26         4.00   6447.20      1.00      1.00     48.80      0.00      0.00      0.00      0.00      0.00
20:24:31         3.20   8026.40      0.80      0.80     60.80      0.00      0.00      0.00      0.00      0.00
20:24:36         1.60   7331.20      0.40      0.40     55.00      0.00      0.00      0.00      0.00      0.00
20:24:41         2.40   5992.80      0.60      0.60     45.20      0.00      0.00      0.00      0.00      0.00
20:24:46         3.20   7952.00      0.80      0.80     59.20      0.00      0.00      0.00      0.00      0.00
20:24:51         3.20   6312.00      0.80      0.80     46.80      0.00      0.00      0.00      0.00      0.00
20:24:56         2.40   7720.80      0.60      0.60     58.40      0.00      0.00      0.00      0.00      0.00
20:25:01         3.20   6038.40      0.80      0.80     45.40      0.00      0.00      0.00      0.00      0.00
20:25:06         0.80   7426.40      0.20      0.20     56.00      0.00      0.00      0.00      0.00      0.00
20:25:11         1.60   7568.00      0.40      0.40     57.40      0.00      0.00      0.00      0.00      0.00
20:25:16         2.40   6144.80      0.60      0.60     47.00      0.00      0.00      0.00      0.00      0.00
20:25:21         4.00   7581.60      1.00      1.00     57.80      0.00      0.00      0.00      0.00      0.00
20:25:26         4.00   6026.40      1.00      1.00     45.80      0.00      0.00      0.00      0.00      0.00
20:25:31         2.40   7505.60      0.60      0.60     57.20      0.00      0.00      0.00      0.00      0.00
20:25:36         0.80   7502.40      0.20      0.20     56.80      0.00      0.00      0.00      0.00      0.00
20:25:41         0.00   5983.20      0.00      0.00     45.40      0.00      0.00      0.00      0.00      0.00
20:25:46         1.60   7509.60      0.40      0.40     56.20      0.00      0.00      0.00      0.00      0.00
20:25:51         3.20   2999.20      0.80      0.80     23.00      0.00      0.00      0.00      0.00      0.00
20:25:56         3.20   7434.40      0.80      0.80     56.80      0.00      0.00      0.00      0.00      0.00
20:26:01    168273.60 167519.20  62134.40  42068.60  41332.40  40499.60   1411.60  82276.00      0.00      0.00
20:26:06    493343.20 495384.00 147678.20 123335.80 123459.60 135608.80  11723.00 246281.60      0.00      0.00
20:26:11         2.40   6011.20      0.60      0.60     45.20      0.00      0.00      0.00      0.00      0.00
20:26:16         4.80   6016.00      1.20      1.20     46.80      0.00      0.00      0.00      0.00      0.00
20:26:21         2.40   7420.00      0.60      0.60     56.00      0.00      0.00      0.00      0.00      0.00
20:26:26         3.20   5924.80      0.80      0.80     45.80      0.00      0.00      0.00      0.00      0.00
20:26:31         1.60   7331.20      0.40      0.40     55.40      0.00      0.00      0.00      0.00      0.00
20:26:36     41445.60  45908.00  14728.60  10361.40  10077.60  12113.80    106.60  19287.60      0.00      0.00
20:26:41    259292.00 261560.80  72906.40  64831.80  65528.80 192921.40 112957.60 130897.60      0.00      0.00
20:26:46        12.00      0.00      3.60      3.00      0.80      0.00      0.00      0.00      0.00      0.00
20:26:51         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:26:56         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:27:01         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:27:06         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:27:11         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:27:16         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
