Linux 7.2.0-rc5-virtme (virtme-ng) 	08/01/26 	_x86_64_	(12 CPU)

20:04:59     pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s  pgprom/s   pgdem/s
20:25:40         0.00      0.00  11878.60      0.00  11919.40      0.00      0.00      0.00      0.00      0.00
20:25:45         0.00      0.00  13107.20      0.00   9048.80      0.00      0.00      0.00      0.00      0.00
20:25:50         0.00      0.00   9011.40      0.00   8636.20      0.00      0.00      0.00      0.00      0.00
20:25:55         0.00      0.00  38912.00      0.00  39012.00      0.00      0.00      0.00      0.00      0.00
20:26:00         0.00      0.00  10240.00      0.00   9460.40      0.00      0.00      0.00      0.00      0.00
20:26:05         0.00  55705.60  19251.40      0.00  19308.40      0.00      0.00      0.00      0.00      0.00
20:26:10         0.00      0.00  15974.40      0.00  15206.60      0.00      0.00      0.00      0.00      0.00
20:26:15         0.00  13107.20   9011.20      0.00   8221.00      0.00      0.00      0.00      0.00      0.00
20:26:20         0.00      0.00   7782.40      0.00   7815.60      0.00      0.00      0.00      0.00      0.00
20:26:25         0.00   1638.40  22119.00      0.00  14853.00      0.00      0.00      0.00      0.00      0.00
20:26:30         0.00      0.00   9420.80      0.00   9459.00      0.00      0.00      0.00      0.00      0.00
20:26:35         0.00   1638.40   5324.80      0.00   5386.80      0.00      0.00      0.00      0.00      0.00
20:26:40         0.00      0.00  29082.00      0.00  29166.60      0.00      0.00      0.00      0.00      0.00
20:26:45         0.00      0.00   6553.60      0.00   6583.20      0.00      0.00      0.00      0.00      0.00
20:26:50         9.60   1638.40  62262.20      2.40  70071.80      0.00      0.00      0.00      0.00      0.00
20:26:55        12.00      0.00 115101.40      3.00 122305.80      0.00      0.00      0.00      0.00      0.00
20:27:00         1.60   8857.60  64308.40      0.40  40407.20   1395.20      0.00   2790.40      0.00      0.00
20:27:05         0.00   1638.40  11059.20      0.00  10693.40      0.00      0.00      0.00      0.00      0.00
20:27:10         0.00      0.00  18432.00      0.00  18485.80      0.00      0.00      0.00      0.00      0.00
20:27:15         0.00      0.00  15564.80      0.00  15617.20      0.00      0.00      0.00      0.00      0.00
20:27:20         0.00      0.00   8601.60      0.00   7816.20      0.00      0.00      0.00      0.00      0.00
20:27:25         0.00      0.00   6144.00      0.00   6170.80      0.00      0.00      0.00      0.00      0.00
20:27:30         0.00  27852.80  16793.80      0.00  16878.20      0.00      0.00      0.00      0.00      0.00
20:27:35         0.00   6553.60   8601.60      0.00   8654.40      0.00      0.00      0.00      0.00      0.00
20:27:40         0.00      0.00   6144.00      0.00   6172.00      0.00      0.00      0.00      0.00      0.00
20:27:45         4.00   1638.40  31540.20      1.00  27988.60      0.00      0.00      0.00      0.00      0.00
20:27:50         0.00      0.00   7358.08      0.00   7390.82      0.00      0.00      0.00      0.00      0.00
20:27:55         0.00      0.00   8618.84      0.00   8653.71      0.00      0.00      0.00      0.00      0.00
20:28:00         0.00  13107.20  10240.00      0.00   7896.40      0.00      0.00      0.00      0.00      0.00
20:28:05         7.20      0.00  38095.20      1.80  38190.00      0.00      0.00      0.00      0.00      0.00
20:28:10         0.00      0.00   9830.40      0.00   9458.20      0.00      0.00      0.00      0.00      0.00
20:28:15         0.00      0.00  20070.40      0.00  20130.60      0.00      0.00      0.00      0.00      0.00
20:28:20         0.00   1638.40  15155.20      0.00  15256.60      0.00      0.00      0.00      0.00      0.00
20:28:25         0.00      0.00   8993.21      0.00   8622.16      0.00      0.00      0.00      0.00      0.00
20:28:30         0.00      0.00   5324.80      0.00   5349.00      0.00      0.00      0.00      0.00      0.00
