Linux 7.2.0-rc5-virtme (virtme-ng) 	08/01/26 	_x86_64_	(12 CPU)

04:39:10     pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s  pgprom/s   pgdem/s
04:48:30         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:48:35         4.80      0.00      1.20      1.20      1.20      0.00      0.00      0.00      0.00      0.00
04:48:40         1.60   1640.80      0.40      0.40     12.20      0.00      0.00      0.00      0.00      0.00
04:48:45         4.00   5142.40      1.00      1.00     38.40      0.00      0.00      0.00      0.00      0.00
04:48:50         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:48:55         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:49:00         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:49:05         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:49:10         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:49:15         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:49:20         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:49:25         1.60    844.80      0.40      0.40      6.40      0.00      0.00      0.00      0.00      0.00
04:49:30         4.00    448.00      1.00      1.00      4.00      0.00      0.00      0.00      0.00      0.00
04:49:35         0.80   2100.00      0.20      0.20     15.20      0.00      0.00      0.00      0.00      0.00
04:49:40         1.60  10239.20      0.40      0.40     79.80      0.00      0.00      0.00      0.00      0.00
04:49:45         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:49:50         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:49:55         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:50:00         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
04:50:05         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:50:10         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:50:15         3.20   7110.40      0.80      0.80     54.60      0.00      0.00      0.00      0.00      0.00
04:50:20         3.20    744.00      0.80      0.80      6.00      0.00      0.00      0.00      0.00      0.00
04:50:25         0.00   1777.60      0.60      0.20     15.80      0.00      0.00      0.00      0.00      0.00
04:50:30         2.40   1329.60      0.60      0.60     10.20      0.00      0.00      0.00      0.00      0.00
04:50:35         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
04:50:40         4.00   1744.00      1.00      1.00     13.80      0.00      0.00      0.00      0.00      0.00
04:50:45         4.00   1371.20      1.00      1.00     11.00      0.00      0.00      0.00      0.00      0.00
04:50:50         3.20   2027.20      0.80      0.80     15.20      0.00      0.00      0.00      0.00      0.00
04:50:55         0.80   1672.00      0.20      0.20     12.60      0.00      0.00      0.00      0.00      0.00
04:51:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:51:05         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
04:51:10         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:51:15     81800.00  82772.80  29764.40  20450.20  19493.80  22010.20    588.80  38816.80      0.00      0.00
04:51:20         3.20   4612.80      0.80      0.80     35.00      0.00      0.00      0.00      0.00      0.00
04:51:25         4.80      0.00      1.20      1.20      1.20      0.00      0.00      0.00      0.00      0.00
04:51:30         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:51:35         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:51:40         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
04:51:45         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:51:50      9006.40   5285.60   4385.80   2251.60   1854.00  31533.60  28630.80   3635.80      0.00      0.00
04:51:55    230528.80 236256.80  62134.60  57632.40  59107.60 145656.80  70644.80 118163.80      0.00      0.00
04:52:00         3.20      0.00      1.40      1.00      0.80      0.00      0.00      0.00      0.00      0.00
04:52:05         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:52:10         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:52:15         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:52:20         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:52:25         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:52:30         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:52:35         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:52:40         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:52:45         4.80      0.00      1.20      1.20      1.20      0.00      0.00      0.00      0.00      0.00
04:52:50         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
04:52:55         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:53:00         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:53:05     97734.40  99558.40  24533.80  24433.80  24902.00  43008.60  10479.60  49795.20      0.00      0.00
04:53:10         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:53:15         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:53:20         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:53:25         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
04:53:30         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:53:35         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:53:40         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:53:45         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:53:50         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
04:53:55         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:54:00         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:54:05         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:54:10         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
04:54:15         1.60  10657.60      0.40      0.40     80.00      0.00      0.00      0.00      0.00      0.00
04:54:20         3.20  10150.40      0.80      0.80     77.00      0.00      0.00      0.00      0.00      0.00
04:54:25         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:54:30         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:54:35         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:54:40         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:54:45         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:54:50         4.00     15.20      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:54:55         3.20    306.40      0.80      0.80      2.80      0.00      0.00      0.00      0.00      0.00
04:55:00         3.20   5601.60      0.80      0.80     43.20      0.00      0.00      0.00      0.00      0.00
04:55:05         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:55:10         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:55:15         2.40    339.20      0.60      0.60      2.80      0.00      0.00      0.00      0.00      0.00
04:55:20         1.60   1476.80      0.40      0.40     11.40      0.00      0.00      0.00      0.00      0.00
04:55:25         3.20   1062.40      0.80      0.80      7.80      0.00      0.00      0.00      0.00      0.00
04:55:30         2.40    908.80      0.60      0.60      6.80      0.00      0.00      0.00      0.00      0.00
04:55:35         4.00    985.60      1.00      1.00      7.80      0.00      0.00      0.00      0.00      0.00
04:55:40         2.40   7184.00      0.60      0.60     56.20      0.00      0.00      0.00      0.00      0.00
04:55:45         0.80   8210.40      0.20      0.20     63.80      0.00      0.00      0.00      0.00      0.00
04:55:50         2.40   9570.40      0.60      0.60     74.20      0.00      0.00      0.00      0.00      0.00
04:55:55         4.80   1367.20      1.20      1.20     11.20      0.00      0.00      0.00      0.00      0.00
04:56:00         3.20   2667.20      1.40      1.00     21.20      0.00      0.00      0.00      0.00      0.00
04:56:05         0.80    743.20      0.20      0.20      5.40      0.00      0.00      0.00      0.00      0.00
04:56:10         3.20   2489.60      0.80      0.80     19.40      0.00      0.00      0.00      0.00      0.00
04:56:15         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
04:56:20         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
04:56:25         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:56:30         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:56:35         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:56:40         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:56:45         3.20    791.20      0.80      0.80      5.80      0.00      0.00      0.00      0.00      0.00
04:56:50         2.40   1055.20      0.60      0.60      7.60      0.00      0.00      0.00      0.00      0.00
04:56:55         1.60   2432.00      0.40      0.40     18.20      0.00      0.00      0.00      0.00      0.00
04:57:00         3.20    422.40      0.80      0.80      3.60      0.00      0.00      0.00      0.00      0.00
04:57:05         0.80      0.00      0.20      0.20      0.20      0.00      0.00      0.00      0.00      0.00
04:57:10         0.80      0.00      0.20      0.20      0.20      0.00      0.00      0.00      0.00      0.00
04:57:15         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
04:57:20    550625.60 541610.40 144977.20 137657.00 135455.60 135310.40   2406.40 270793.60      0.00      0.00
04:57:25    167099.20 141817.60  44116.40  41775.00  42597.60  74864.60  26586.20  85116.80      0.00      0.00
04:57:30         1.60      0.00      0.60      0.60      0.40      0.00      0.00      0.00      0.00      0.00
04:57:35         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:57:40         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:57:45         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:57:50         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:57:55    231047.20 252187.20  63508.60  57762.20  58623.00 120842.40  39185.20 116903.60      0.00      0.00
04:58:00         4.80      0.00      2.40      1.80      1.00      0.00      0.00      0.00      0.00      0.00
04:58:05         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:58:10         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:58:15         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:58:20         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:58:25         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:58:30         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:58:35         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:58:40         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:58:45         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:58:50         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:58:55         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:59:00         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:59:05     89113.21  83306.51  22341.81  22284.62  20915.58  34670.61   9742.21  41743.59      0.00      0.00
04:59:10    148860.12 155614.43  37339.68  37234.87  39203.21  51236.67  12346.69  78379.96      0.00      0.00
04:59:15        30.40      0.00     22.40      8.40      1.20      0.00      0.00      0.00      0.00      0.00
04:59:20         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:59:25         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:59:30         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:59:35         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:59:40         3.20      0.00      1.00      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:59:45         3.20      0.00      0.80      0.80      1.60      0.00      0.00      0.00      0.00      0.00
04:59:50         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:59:55         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
05:00:00         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
05:00:05         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
05:00:10         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
05:00:15         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
05:00:20         1.60  19317.60      0.40      0.40    147.60      0.00      0.00      0.00      0.00      0.00
05:00:25         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
05:00:30         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
05:00:35         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
05:00:40         3.21      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
05:00:45         3.19      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
05:00:50         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
05:00:55         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
05:01:00         3.20    508.00      0.80      0.80      4.20      0.00      0.00      0.00      0.00      0.00
05:01:05         3.20    199.20      0.80      0.80      2.00      0.00      0.00      0.00      0.00      0.00
05:01:10         4.00   6496.00      1.00      1.00     51.00      0.00      0.00      0.00      0.00      0.00
05:01:15         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
05:01:20         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
05:01:25         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
05:01:30         3.20    177.60      0.80      0.80      1.80      0.00      0.00      0.00      0.00      0.00
05:01:35         2.40    198.40      0.60      0.60      2.00      0.00      0.00      0.00      0.00      0.00
05:01:40         3.20  10010.40      0.80      0.80     74.80      0.00      0.00      0.00      0.00      0.00
05:01:45         3.20   5230.40      0.80      0.80     39.80      0.00      0.00      0.00      0.00      0.00
05:01:50         3.20    600.80      0.80      0.80      5.20      0.00      0.00      0.00      0.00      0.00
05:01:55         3.20    426.40      0.80      0.80      3.60      0.00      0.00      0.00      0.00      0.00
05:02:00         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
05:02:05         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
05:02:10         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
05:02:15         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
05:02:20         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:02:25         4.00    271.20      1.00      1.00      2.60      0.00      0.00      0.00      0.00      0.00
05:02:30         2.40    586.40      0.60      0.60      4.60      0.00      0.00      0.00      0.00      0.00
05:02:35         2.40   1736.00      0.60      0.60     13.20      0.00      0.00      0.00      0.00      0.00
05:02:40         4.00    668.80      1.40      1.00      5.60      0.00      0.00      0.00      0.00      0.00
05:02:45         2.40   7224.00      0.60      0.60     54.60      0.00      0.00      0.00      0.00      0.00
05:02:50         2.40    228.00      0.60      0.60      2.20      0.00      0.00      0.00      0.00      0.00
05:02:55         4.80   1659.20      1.20      1.20     13.20      0.00      0.00      0.00      0.00      0.00
05:03:00         2.40    780.80      0.60      0.60      5.80      0.00      0.00      0.00      0.00      0.00
05:03:05         3.20   2203.20      0.80      0.80     16.80      0.00      0.00      0.00      0.00      0.00
05:03:10         0.80      0.00      0.20      0.20      0.20      0.00      0.00      0.00      0.00      0.00
05:03:15         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
05:03:20     36136.00  33574.40  19282.80   9034.20   8452.60  10008.20     38.40  16787.20      0.00      0.00
05:03:25         4.80      0.00      1.20      1.20      1.20      0.00      0.00      0.00      0.00      0.00
05:03:30         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
